ID_ESTADO,D_DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,TIPO_CANDIDATURA,CASILLA,ESTATUS_ACTA,ORDEN,LISTA_NOMINAL_CASILLA,ID_GRUPO,TIPO_RECUENTO,NUM_VOTOS_NULOS,NUM_VOTOS_CAN_NREG,NUMERO_VOTOS_VALIDOS,TOTAL_VOTOS,BOLETAS_INUTILIZADAS,PAN,PRI,PRD,PVEM,PT,MC,PANAL,PRI_PVEM,PRD_PT_MC,PRD_PT,PRD_MC,PT_MC,ID_MUNICIPIO,LISTA_NOMINAL,VOTOS_RESERVADOS,pan,pri,prd
19,5,1545,1,C,0,1,1,5,221,648,2,2,12,0,392,404,237,137,121,47,1,26,2,14,19,16,8,1,0,40,634,NA,137,141,100
32,1,1343,1,B,0,1,2,1,542,420,NA,NA,4,0,211,215,NA,10,93,22,16,16,0,5,38,7,4,0,0,42,406,NA,10,147,49
15,4,3781,2,C,0,1,1,1,348,708,NA,NA,7,0,368,375,NA,73,124,64,0,4,7,16,51,19,6,3,1,61,694,NA,73,175,104
11,14,305,1,C,0,1,2,5,302,713,4,2,11,0,369,380,333,129,137,33,15,1,3,11,28,7,3,2,0,5,699,NA,129,180,49
8,8,855,1,C,0,1,1,5,368,518,3,2,9,0,281,290,227,80,110,23,5,3,8,13,29,10,0,0,0,19,504,NA,80,144,44
20,6,848,1,B,0,1,2,5,125,511,1,2,17,0,317,334,177,38,54,145,3,21,9,1,4,23,15,3,1,130,497,NA,38,61,217
9,23,470,1,B,0,1,1,5,324,633,1,2,6,0,441,447,186,78,96,138,4,15,17,15,31,37,4,3,3,3,619,NA,78,131,217
32,2,1419,1,B,0,1,2,5,488,319,3,2,1,0,167,168,151,36,67,34,5,3,0,5,12,4,0,1,0,45,305,NA,36,84,42
19,12,836,1,E,2,1,2,5,364,710,4,2,2,0,346,348,362,134,116,33,6,14,3,12,16,10,0,1,1,32,696,NA,134,138,62
3,1,253,3,E,4,1,2,1,311,744,NA,NA,1,1,374,375,NA,121,109,52,4,11,7,4,30,31,3,1,0,3,730,NA,121,143,105
1,1,415,1,B,0,1,2,1,226,652,NA,NA,7,0,396,403,NA,67,139,47,4,25,7,61,26,17,3,0,0,6,638,NA,67,169,99
12,4,106,2,C,0,1,1,5,217,516,4,2,0,0,293,293,219,63,71,72,6,3,20,8,20,27,2,1,0,1,502,NA,63,97,125
14,12,2624,1,B,0,1,1,5,490,706,1,2,19,0,438,457,249,166,117,21,9,3,40,14,37,23,1,6,1,99,692,NA,166,163,95
32,4,526,1,B,0,1,2,1,166,548,NA,NA,7,0,351,358,NA,12,174,25,6,52,0,2,57,9,14,0,0,57,534,NA,12,237,100
9,7,1653,1,C,0,1,1,1,427,494,NA,NA,4,0,349,353,NA,49,64,113,1,9,8,13,31,49,5,5,2,5,480,NA,49,96,191
30,14,2425,1,B,0,1,1,1,225,580,NA,NA,2,0,389,391,NA,42,106,124,0,10,11,10,30,40,11,5,0,109,566,NA,42,136,201
9,1,936,1,C,0,1,1,1,297,570,NA,NA,6,0,336,342,NA,39,68,113,2,9,5,10,24,52,11,3,0,5,556,NA,39,94,193
19,1,370,1,B,0,1,1,1,42,525,NA,NA,10,0,273,283,NA,114,68,36,1,16,0,11,13,11,1,1,1,19,511,NA,114,82,66
7,2,981,1,E,0,1,2,5,256,187,4,2,3,0,145,148,39,2,25,76,22,1,0,0,14,1,4,0,0,66,173,NA,2,61,82
21,6,1413,4,C,0,1,1,5,282,736,3,2,9,0,360,369,367,105,67,63,6,9,1,10,39,46,8,4,2,115,722,NA,105,112,133
21,3,2173,3,C,0,1,2,5,288,641,4,2,12,0,391,403,241,183,90,28,11,14,1,14,28,19,3,0,0,173,627,NA,183,129,65
25,2,225,1,B,0,1,1,5,318,200,2,2,5,0,112,117,83,34,26,18,0,3,3,2,11,10,4,1,0,1,186,NA,34,37,39
24,5,998,2,C,0,1,1,1,360,558,NA,NA,9,0,366,375,NA,173,76,62,3,8,5,11,16,11,1,0,0,28,544,NA,173,95,87
13,3,1017,1,B,0,1,2,1,404,721,NA,NA,7,1,434,441,NA,95,143,78,10,9,3,12,42,29,7,5,0,51,707,NA,95,195,131
9,15,4301,1,C,0,1,1,1,70,580,NA,NA,8,0,390,398,NA,110,77,108,2,16,7,9,23,27,6,4,1,14,566,NA,110,102,169
7,6,423,1,B,0,1,2,5,103,630,1,2,23,0,353,376,245,79,164,44,28,3,6,4,15,4,3,2,1,27,616,NA,79,207,63
10,3,435,1,C,0,1,2,1,146,416,NA,NA,5,0,209,214,NA,76,93,6,4,3,0,1,23,1,2,0,0,6,402,NA,76,120,12
9,21,4262,2,C,0,1,2,5,395,613,4,2,4,0,375,379,233,21,67,127,6,17,5,9,36,66,17,3,1,13,599,NA,21,109,236
21,12,1464,1,B,0,1,1,5,158,595,1,2,6,0,390,396,198,132,72,73,0,10,8,8,33,43,7,1,3,115,581,NA,132,105,145
13,2,1145,1,B,0,1,2,1,421,403,NA,NA,6,0,257,263,NA,22,97,80,5,2,4,5,24,9,7,2,0,58,389,NA,22,126,104
9,2,998,1,C,0,1,1,5,41,741,3,2,4,0,426,430,300,69,74,129,9,14,8,10,33,63,12,4,1,5,727,NA,69,116,231
7,11,175,1,C,0,1,2,5,72,515,2,2,33,0,316,349,169,93,90,57,10,7,3,12,24,14,6,0,0,15,501,NA,93,124,87
13,7,1220,1,C,0,1,1,1,276,688,NA,NA,4,0,460,464,NA,116,125,90,4,9,12,25,20,51,5,3,0,61,674,NA,116,149,170
2,8,1166,2,C,0,1,1,5,55,649,3,3,8,0,292,300,350,84,73,65,3,3,6,12,24,19,0,2,1,4,635,NA,84,100,96
9,1,891,2,C,0,1,1,5,191,531,4,2,4,0,243,247,225,33,58,102,4,9,8,6,6,7,7,2,1,5,517,NA,33,68,136
15,17,1568,1,C,0,1,1,1,71,599,NA,NA,6,0,402,408,NA,85,112,110,1,15,2,10,22,34,6,4,1,34,585,NA,85,135,172
15,28,5904,3,C,0,1,2,1,408,721,NA,NA,4,0,397,401,NA,75,225,90,0,0,0,7,0,0,0,0,0,121,707,NA,75,225,90
9,12,4766,1,C,0,1,1,1,258,511,NA,NA,9,0,325,334,NA,51,82,87,1,16,9,5,23,45,6,0,0,15,497,NA,51,106,163
9,18,2078,1,B,0,1,1,1,127,510,NA,NA,5,2,328,333,NA,54,50,108,2,9,8,4,23,59,8,0,1,7,496,NA,54,75,193
21,4,673,1,C,0,1,2,1,186,631,NA,NA,17,0,376,393,NA,86,103,25,3,102,4,12,14,22,4,0,1,77,617,NA,86,120,158
2,1,506,6,C,0,1,1,5,169,759,4,2,5,1,354,359,396,118,94,60,9,5,4,5,36,21,1,0,0,2,745,NA,118,139,91
20,1,33,1,B,0,1,2,1,50,610,NA,NA,15,0,436,451,NA,132,143,105,3,5,7,3,19,18,0,0,1,2,596,NA,132,165,136
10,2,485,1,B,0,1,1,5,133,605,1,2,8,0,311,319,281,80,127,26,3,5,2,8,50,8,0,0,2,7,591,NA,80,180,43
15,37,2257,1,C,0,1,1,5,137,576,2,2,2,1,373,375,202,46,112,99,4,8,6,8,46,34,6,1,2,45,562,NA,46,162,156
19,7,1012,1,B,0,1,1,1,46,690,NA,NA,3,0,503,506,NA,227,98,90,0,20,3,13,23,24,3,1,1,40,676,NA,227,121,142
15,14,337,1,B,0,1,1,5,340,561,1,3,11,0,366,377,161,107,81,91,3,5,7,6,28,30,5,2,1,13,547,NA,107,112,141
8,8,879,2,C,0,1,1,5,416,577,4,2,10,0,299,309,268,71,124,27,7,9,5,18,25,10,2,0,1,19,563,NA,71,156,54
15,5,43,1,B,0,1,1,1,28,493,NA,NA,5,0,352,357,NA,62,129,72,5,1,9,9,27,31,6,1,0,2,479,NA,62,161,120
19,12,2354,1,B,0,1,2,1,714,481,NA,NA,2,0,258,260,NA,116,68,25,6,6,1,9,20,6,1,0,0,32,467,NA,116,94,39
9,17,750,1,B,0,1,1,1,13,582,NA,NA,5,0,380,385,NA,103,125,73,6,17,2,3,21,25,5,0,0,4,568,NA,103,152,122
16,12,204,1,C,0,1,2,5,242,616,3,2,0,0,263,263,403,35,107,54,3,2,3,1,45,9,3,1,0,12,602,NA,35,155,72
28,5,1698,1,B,0,1,1,6,460,636,2,2,12,0,360,372,NA,121,114,33,3,28,6,9,26,16,3,1,0,41,622,1,121,143,87
21,12,1559,1,C,0,1,1,5,359,549,3,2,5,0,383,388,160,139,42,107,1,11,14,11,20,33,3,1,1,115,535,NA,139,63,170
31,3,267,2,C,0,1,1,1,30,646,NA,NA,3,0,493,496,NA,264,120,65,6,4,3,6,19,6,0,0,0,50,632,NA,264,145,78
14,12,2035,1,B,0,1,1,1,46,750,NA,NA,18,0,433,451,NA,99,160,29,3,6,26,14,63,23,4,2,4,72,736,NA,99,226,94
8,6,802,1,B,0,1,1,1,407,536,NA,NA,15,0,300,315,NA,96,107,41,4,3,2,12,23,9,1,2,0,19,522,NA,96,134,58
30,17,1133,1,C,0,1,2,1,124,741,NA,NA,0,20,479,479,NA,225,96,50,2,3,10,12,31,20,8,2,0,47,727,NA,225,129,93
15,33,464,1,B,0,1,1,5,84,634,1,2,10,0,396,406,227,57,149,97,2,7,19,5,27,20,10,3,0,15,620,NA,57,178,156
13,4,1539,3,C,0,1,2,2,383,657,NA,NA,12,0,339,351,NA,70,95,70,9,6,5,13,32,30,7,2,0,76,643,NA,70,136,120
9,8,4834,1,B,0,1,1,6,458,645,2,2,6,1,426,432,NA,105,79,124,5,13,9,14,26,39,4,3,4,15,631,1,105,110,196
22,3,361,1,B,0,1,1,1,210,504,NA,NA,3,0,329,332,NA,105,111,48,3,7,4,13,20,10,4,2,2,14,490,NA,105,134,77
25,5,933,1,B,0,1,1,1,276,696,NA,NA,4,0,462,466,NA,87,138,118,5,6,12,11,33,45,5,2,0,6,682,NA,87,176,188
11,12,336,8,C,0,1,1,5,9,742,4,2,13,0,426,439,303,186,93,63,14,4,7,12,28,15,3,1,0,7,728,NA,186,135,93
5,6,1310,8,C,0,1,1,1,126,719,NA,NA,5,1,425,430,NA,130,90,95,7,11,8,19,32,27,3,2,0,35,705,NA,130,129,146
8,6,702,1,B,0,1,1,1,283,715,NA,NA,11,0,410,421,NA,109,158,48,7,12,8,16,38,13,0,1,0,19,701,NA,109,203,82
30,5,3156,1,B,0,1,1,5,198,637,1,2,7,1,419,426,211,124,116,87,2,8,6,11,36,23,2,2,1,132,623,NA,124,154,129
28,7,48,1,E,1,1,1,6,95,752,4,2,5,0,409,414,NA,175,96,59,4,5,6,9,23,30,1,0,1,3,738,2,175,123,102
28,4,568,1,B,0,1,1,5,157,501,1,3,2,1,80,82,419,32,27,10,0,1,0,0,4,4,1,0,0,22,487,NA,32,31,16
30,14,2154,1,B,0,1,2,1,178,499,NA,NA,9,0,271,280,NA,62,87,60,5,12,6,3,21,10,5,0,0,93,485,NA,62,113,93
7,1,1468,1,C,0,1,2,1,361,690,NA,NA,36,0,479,515,NA,31,120,105,181,7,4,4,14,6,7,0,0,96,676,NA,31,315,129
9,18,2111,1,B,0,1,1,6,196,638,1,2,11,0,385,396,NA,39,56,132,3,17,6,8,33,77,9,4,1,7,624,2,39,92,246
16,6,288,1,C,0,1,2,1,6,747,NA,NA,10,0,408,418,NA,92,145,76,4,3,8,8,48,17,6,1,0,17,733,NA,92,197,111
15,4,3819,1,C,0,1,1,5,480,594,2,2,10,0,317,327,266,56,105,78,5,3,4,5,36,18,1,4,2,61,580,NA,56,146,110
29,2,513,2,C,0,1,1,5,431,712,4,2,11,0,451,462,248,60,112,139,10,16,17,14,32,37,9,3,2,36,698,NA,60,154,223
30,2,4006,1,B,0,1,2,5,439,524,3,2,9,0,349,358,165,197,119,5,5,3,0,6,14,0,0,0,0,179,510,NA,197,138,8
13,2,1087,1,C,0,1,2,1,372,551,NA,NA,8,0,399,407,NA,23,149,134,2,6,2,14,25,34,8,2,0,54,537,NA,23,176,186
25,8,2802,1,B,0,1,1,1,292,364,NA,NA,3,0,186,189,NA,57,52,28,2,3,5,5,17,17,0,0,0,12,350,NA,57,71,53
26,6,909,2,C,0,1,1,6,302,625,4,2,5,0,332,337,NA,62,101,82,5,11,5,2,35,24,2,1,2,59,611,1,62,141,127
15,5,3824,1,B,0,1,1,1,237,569,NA,NA,8,0,471,479,NA,105,219,68,6,3,7,6,37,16,3,1,0,62,555,NA,105,262,98
15,28,4247,1,C,0,1,2,1,272,634,NA,NA,17,1,443,460,NA,99,147,96,3,5,9,11,35,26,9,2,0,82,620,NA,99,185,147
7,5,1131,2,C,0,1,1,5,222,683,3,2,22,0,373,395,285,44,70,95,27,19,5,11,55,40,6,1,0,77,669,NA,44,152,166
21,15,2045,2,C,0,1,2,5,317,525,3,2,4,0,336,340,185,72,97,68,3,16,2,7,43,20,6,1,1,160,511,NA,72,143,114
16,3,355,1,B,0,1,2,1,41,318,NA,NA,10,0,145,155,NA,28,83,30,0,0,0,4,0,0,0,0,0,22,304,NA,28,83,30
21,10,1843,1,C,0,1,2,1,423,625,NA,NA,5,0,354,359,NA,109,53,75,2,27,15,7,26,29,5,4,2,141,611,NA,109,81,157
4,2,273,1,E,0,1,2,5,238,297,4,2,3,0,192,195,102,101,45,11,1,7,1,3,15,4,3,0,1,10,283,NA,101,61,27
8,1,3002,1,B,0,1,1,1,688,199,NA,NA,1,0,95,96,NA,19,30,19,4,0,0,1,7,10,4,1,0,37,185,NA,19,41,34
30,5,3169,1,C,0,1,1,1,226,692,NA,NA,12,0,377,389,NA,117,115,69,1,2,4,13,28,22,3,2,1,132,678,NA,117,144,103
15,37,2251,1,C,0,1,1,1,126,496,NA,NA,2,1,323,325,NA,32,85,86,2,4,14,16,36,41,5,1,0,45,482,NA,32,123,151
9,24,576,3,C,0,1,1,6,129,744,4,2,5,0,506,511,NA,93,89,173,5,21,10,9,24,67,8,5,2,3,730,1,93,118,286
9,17,783,1,C,0,1,1,1,114,530,NA,NA,4,0,336,340,NA,68,74,102,4,6,5,9,30,33,4,1,0,4,516,NA,68,108,151
12,4,12,1,C,0,1,1,5,26,514,2,2,8,0,254,262,253,22,58,78,4,8,23,22,9,23,4,3,0,1,500,NA,22,71,139
20,5,818,1,C,0,1,2,1,215,601,NA,NA,8,0,405,413,NA,39,173,148,1,2,3,3,14,15,6,1,0,121,587,NA,39,188,175
3,2,163,1,B,0,1,1,1,66,696,NA,NA,5,0,478,483,NA,128,161,71,1,14,6,12,44,34,4,2,1,3,682,NA,128,206,132
12,6,2671,1,C,0,1,1,5,492,715,4,2,15,0,462,477,237,80,95,157,3,90,2,1,13,12,7,1,1,71,701,NA,80,111,270
15,30,3588,1,B,0,1,1,1,300,580,NA,NA,9,1,347,356,NA,46,86,106,3,1,14,10,32,42,6,0,0,60,566,NA,46,121,169
5,7,733,1,C,0,1,1,1,15,611,NA,NA,5,0,419,424,NA,243,81,53,2,5,4,3,14,10,2,2,0,30,597,NA,243,97,76
10,3,632,1,C,0,1,1,1,187,443,NA,NA,5,0,226,231,NA,34,114,9,4,17,1,3,26,8,6,1,3,8,429,NA,34,144,45
29,2,155,1,B,0,1,1,5,121,536,1,2,5,0,331,336,199,58,106,65,5,23,3,6,19,37,6,2,1,52,522,NA,58,130,137
8,7,158,1,B,0,1,2,1,31,408,NA,NA,2,0,227,229,NA,37,120,20,4,4,4,3,21,10,3,0,1,10,394,NA,37,145,42
7,4,237,2,E,0,1,2,1,72,281,NA,NA,1,0,213,214,NA,8,85,66,25,0,3,1,9,11,5,0,0,18,267,NA,8,119,85
9,25,4109,1,C,0,1,1,6,228,623,3,2,6,0,384,390,NA,63,81,107,3,18,4,7,30,61,9,0,1,13,609,2,63,114,200
11,2,612,1,B,0,1,1,1,210,644,NA,NA,15,0,338,353,NA,201,72,28,1,1,1,17,13,3,0,0,1,9,630,NA,201,86,34
11,13,2838,1,C,0,1,1,1,320,529,NA,NA,14,1,275,289,NA,115,65,61,9,2,0,5,3,9,2,2,1,42,515,NA,115,77,77
14,11,1435,1,C,0,1,1,1,399,671,NA,NA,6,0,461,467,NA,127,138,55,5,7,33,13,45,32,2,1,3,41,657,NA,127,188,133
23,2,321,1,B,0,1,1,5,178,406,1,3,5,0,235,240,166,47,52,66,5,15,4,9,12,20,4,1,0,7,392,NA,47,69,110
11,9,984,1,B,0,1,1,5,98,755,1,2,13,0,430,443,312,154,164,42,3,7,5,9,33,10,2,1,0,17,741,NA,154,200,67
9,2,977,1,C,0,1,1,5,8,534,2,2,1,0,399,400,142,164,60,89,1,13,8,8,16,34,5,1,0,5,520,NA,164,77,150
30,12,4393,1,C,0,1,1,1,324,428,NA,NA,5,0,248,253,NA,113,62,33,1,4,3,5,16,10,1,0,0,192,414,NA,113,79,51
15,23,5680,1,C,0,1,2,5,295,565,3,2,7,0,379,386,179,96,150,61,1,22,1,18,21,4,3,2,0,111,551,NA,96,172,93
15,13,1438,1,C,0,1,1,5,72,703,2,2,11,0,370,381,323,52,95,83,4,8,1,14,55,43,12,1,2,34,689,NA,52,154,150
8,1,2789,1,B,0,1,1,5,444,486,2,2,7,0,244,251,235,57,83,33,5,9,2,10,22,19,3,1,0,37,472,NA,57,110,67
15,22,2834,1,B,0,1,1,1,222,752,NA,NA,5,0,510,515,NA,102,163,126,3,7,6,9,57,32,2,2,1,58,738,NA,102,223,176
15,12,937,6,C,0,1,1,5,7,690,4,3,3,0,345,348,343,36,106,81,8,6,22,7,33,40,3,2,1,26,676,NA,36,147,155
27,4,404,1,B,0,1,1,5,303,739,1,2,1,0,516,517,215,18,121,232,1,12,15,2,28,77,5,4,1,4,725,NA,18,150,346
9,14,3822,1,B,0,1,1,5,76,615,1,2,7,1,427,434,182,60,72,145,4,14,4,2,30,70,21,4,0,12,601,NA,60,106,258
11,11,48,1,C,0,1,2,1,103,527,NA,NA,6,0,218,224,NA,53,109,8,8,4,0,3,24,5,4,0,0,1,513,NA,53,141,21
24,6,935,1,C,0,1,1,5,54,690,2,2,14,0,448,462,248,137,100,91,5,11,9,24,28,36,3,2,2,28,676,NA,137,133,154
4,1,9,1,B,0,1,1,1,23,671,NA,NA,4,0,442,446,NA,112,111,94,0,8,17,27,36,24,4,6,3,1,657,NA,112,147,156
9,12,4905,1,C,0,1,1,1,479,581,NA,NA,12,0,377,389,NA,115,74,93,3,14,9,9,26,29,4,1,0,15,567,NA,115,103,150
9,27,3689,1,C,0,1,1,5,250,759,2,2,14,0,465,479,280,44,77,179,3,17,20,10,35,58,19,3,0,11,745,NA,44,115,296
7,4,1415,1,B,0,1,2,1,411,669,NA,NA,14,0,460,474,NA,29,190,83,84,7,11,18,27,3,5,3,0,93,655,NA,29,301,112
20,11,1855,1,B,0,1,2,5,294,581,1,2,11,0,248,259,320,45,95,71,3,5,1,1,15,8,4,0,0,415,567,NA,45,113,89
24,3,706,2,C,0,1,2,5,396,574,4,2,12,0,272,284,290,84,140,6,2,5,3,3,29,0,0,0,0,24,560,NA,84,171,14
32,2,961,1,B,0,1,2,5,375,391,2,2,5,0,168,173,217,29,55,57,3,1,2,2,13,6,0,0,0,33,377,NA,29,71,66
13,5,1449,1,B,0,1,1,1,349,533,NA,NA,12,0,315,327,NA,44,81,101,7,0,3,8,28,43,0,0,0,75,519,NA,44,116,147
25,2,446,1,B,0,1,2,5,579,491,3,2,14,0,344,358,133,186,88,20,2,3,7,6,25,6,1,0,0,1,477,NA,186,115,37
15,20,3135,1,C,0,1,1,1,60,536,NA,NA,6,0,355,361,NA,59,79,92,6,8,11,7,41,46,4,1,1,60,522,NA,59,126,163
13,4,1190,1,C,0,1,2,5,252,417,3,2,11,0,263,274,141,29,141,55,4,2,1,9,19,2,1,0,0,60,403,NA,29,164,61
9,22,2817,1,B,0,1,1,5,381,690,2,2,3,0,415,418,273,28,60,151,6,19,11,8,33,82,12,4,1,7,676,NA,28,99,280
23,2,806,1,B,0,1,1,5,445,400,2,3,5,0,186,191,190,36,39,79,0,7,3,6,6,2,6,1,1,7,386,NA,36,45,99
26,1,703,1,B,0,1,1,1,327,517,NA,NA,5,0,285,290,NA,111,108,31,4,2,2,8,12,5,2,0,0,55,503,NA,111,124,42
20,3,1784,5,C,0,1,2,5,356,682,4,2,3,0,382,385,297,65,91,108,2,10,17,10,26,44,7,1,1,400,668,NA,65,119,188
7,3,843,3,C,0,1,2,5,330,587,2,2,36,0,344,380,106,97,69,70,24,6,6,56,2,8,6,0,0,59,573,NA,97,95,96
9,18,1988,1,B,0,1,1,1,31,477,NA,NA,5,1,231,236,NA,28,31,84,8,6,9,6,12,41,2,2,1,7,463,NA,28,51,145
16,12,398,1,B,0,1,2,5,312,442,2,2,5,0,233,238,204,18,67,106,0,0,0,1,9,21,10,1,0,26,428,NA,18,76,138
21,6,1421,1,C,0,1,1,5,333,667,2,2,12,0,395,407,258,150,106,42,9,4,4,15,33,28,2,2,0,115,653,NA,150,148,82
28,4,578,1,B,0,1,1,5,172,462,1,3,4,0,188,192,270,61,59,35,3,1,3,6,12,8,0,0,0,22,448,NA,61,74,47
24,1,584,1,B,0,1,2,5,284,737,2,2,47,0,499,546,191,77,183,49,10,5,84,7,43,26,3,3,9,21,723,NA,77,236,179
20,11,1568,2,C,0,1,2,5,177,607,3,2,4,0,368,372,233,36,108,175,2,7,2,2,7,21,7,1,0,332,593,NA,36,117,213
3,1,261,1,B,0,1,2,5,324,745,2,2,13,0,472,485,258,170,170,42,5,7,5,10,44,13,4,1,1,3,731,NA,170,219,73
3,2,432,1,C,0,1,1,5,450,470,4,2,2,0,231,233,237,80,54,41,3,2,2,8,26,9,5,0,1,4,456,NA,80,83,60
23,2,315,1,C,0,1,1,5,169,567,3,3,5,1,374,379,188,56,102,124,1,6,5,10,28,37,4,0,0,7,553,NA,56,131,176
28,2,1078,1,B,0,1,2,1,325,618,NA,NA,7,0,334,341,NA,122,100,44,2,7,6,7,27,17,1,0,1,32,604,NA,122,129,76
4,1,402,1,B,0,1,2,5,467,621,1,2,4,0,144,148,473,23,61,15,2,7,2,2,27,3,1,0,1,6,607,NA,23,90,29
15,24,3009,1,B,0,1,1,5,325,574,1,2,9,0,384,393,181,84,113,97,3,10,7,7,27,26,6,2,2,58,560,NA,84,143,150
6,1,139,1,E,3,1,1,5,329,653,4,2,4,0,439,443,270,165,112,83,6,13,8,11,19,17,4,1,0,5,637,NA,165,137,126
25,5,1225,1,B,0,1,2,5,441,242,2,2,4,0,107,111,125,17,67,7,2,0,1,6,4,2,0,1,0,6,228,NA,17,73,11
16,5,2373,1,B,0,1,1,1,225,672,NA,NA,5,0,357,362,NA,88,132,56,16,6,6,9,25,8,9,2,0,107,658,NA,88,173,87
30,4,493,1,C,0,1,1,5,4,463,2,2,2,0,321,323,139,143,63,65,3,9,7,4,16,8,3,0,0,29,449,NA,143,82,92
15,4,3786,1,C,0,1,1,5,365,560,2,2,9,0,382,391,169,79,103,125,2,3,7,8,29,19,7,0,0,61,546,NA,79,134,161
17,4,602,1,C,0,1,1,1,230,563,NA,NA,7,0,329,336,NA,48,114,66,11,8,15,6,23,28,7,2,1,17,549,NA,48,148,127
19,7,1629,1,B,0,1,1,5,347,215,2,2,2,0,99,101,114,37,32,12,1,1,2,0,8,4,0,1,1,40,201,NA,37,41,21
30,14,2431,1,E,1,1,1,1,243,670,NA,NA,7,0,361,368,NA,57,91,121,4,7,4,5,32,30,9,1,0,109,656,NA,57,127,172
15,35,4430,1,C,0,1,1,5,232,697,3,2,13,0,442,455,233,90,174,76,6,9,16,21,28,17,2,2,1,89,683,NA,90,208,123
13,1,1344,1,B,0,1,2,5,376,566,2,2,36,0,222,258,308,53,83,36,10,8,3,21,4,2,2,0,0,67,552,NA,53,97,51
9,15,4473,1,C,0,1,1,1,466,696,NA,NA,3,0,488,491,NA,198,107,116,1,14,5,6,16,18,6,1,0,14,682,NA,198,124,160
30,11,817,2,C,0,1,1,6,105,691,4,2,10,0,393,403,NA,78,106,112,5,4,5,4,24,41,11,3,0,41,677,1,78,135,176
30,17,4017,1,C,0,1,2,5,460,444,3,2,10,0,301,311,133,130,124,6,3,1,1,3,23,9,1,0,0,180,430,NA,130,150,18
29,2,453,7,C,0,1,1,5,367,711,4,2,6,0,460,466,256,69,109,113,3,16,12,24,28,68,10,5,3,33,697,NA,69,140,227
20,9,2298,1,C,0,1,2,1,359,550,NA,NA,7,0,130,137,NA,34,69,9,4,4,0,1,6,2,1,0,0,536,536,NA,34,79,16
9,20,2277,1,B,0,1,1,5,189,648,1,2,10,0,428,438,208,54,82,148,3,18,10,8,23,77,0,4,1,7,634,NA,54,108,258
25,3,3347,1,B,0,1,1,1,370,176,NA,NA,3,0,114,117,NA,32,54,16,1,0,0,3,4,2,1,0,1,15,162,NA,32,59,20
15,37,5573,1,B,0,1,1,5,243,689,1,2,12,1,440,452,237,75,104,129,2,27,0,15,37,39,6,4,1,110,675,NA,75,143,206
30,13,1609,1,C,0,1,1,5,173,733,3,2,17,0,480,497,236,233,71,104,2,5,8,5,20,22,3,7,0,73,719,NA,233,93,149
15,19,5028,2,C,0,1,1,5,271,517,4,2,7,0,371,378,140,86,89,101,4,7,7,10,32,25,7,1,2,105,503,NA,86,125,150
30,2,1330,1,B,0,1,2,5,54,408,1,2,19,0,244,263,145,101,80,47,1,0,0,0,6,4,5,0,0,58,394,NA,101,87,56
27,5,1005,2,C,0,1,1,1,364,548,NA,NA,6,0,393,399,NA,23,121,190,0,6,4,0,17,25,7,0,0,14,534,NA,23,138,232
14,19,2224,2,C,0,1,1,5,263,524,4,2,10,0,366,376,148,72,174,62,2,4,4,7,30,11,0,0,0,86,510,NA,72,206,81
30,17,4026,1,C,0,1,2,1,477,752,NA,NA,20,0,443,463,NA,215,101,50,0,5,1,6,39,18,7,1,0,180,738,NA,215,140,82
24,5,886,1,B,0,1,1,1,297,646,NA,NA,4,0,456,460,NA,240,78,70,6,4,7,13,21,14,2,0,1,28,632,NA,240,105,98
25,5,1079,1,B,0,1,1,1,391,497,NA,NA,9,0,287,296,NA,69,101,46,3,5,6,7,24,22,1,1,2,6,483,NA,69,128,83
9,3,122,1,C,0,1,1,1,118,487,NA,NA,10,0,338,348,NA,59,62,110,4,13,9,8,14,48,6,2,3,2,473,NA,59,80,191
26,4,1032,1,B,0,1,1,5,311,655,2,2,15,0,347,362,294,114,73,69,3,23,16,3,5,28,10,2,1,61,641,NA,114,81,149
31,4,307,1,C,0,1,1,1,94,442,NA,NA,1,0,319,320,NA,164,86,41,2,1,0,4,15,4,1,1,0,50,428,NA,164,103,48
8,8,539,1,C,0,1,1,6,29,680,3,2,12,1,289,301,NA,77,116,26,4,5,2,9,35,12,1,0,1,19,666,1,77,155,47
21,5,1743,1,B,0,1,1,1,190,745,NA,NA,13,1,434,447,NA,119,93,82,2,19,11,24,35,34,9,3,2,133,731,NA,119,130,160
2,5,1077,1,B,0,1,1,5,216,629,1,2,3,0,362,365,264,108,85,81,0,6,9,9,33,29,1,0,1,4,615,NA,108,118,127
8,5,984,3,C,0,1,1,1,256,695,NA,NA,4,0,338,342,NA,74,115,55,7,6,5,28,30,14,2,2,0,21,681,NA,74,152,84
11,4,762,1,B,0,1,1,6,32,637,1,2,12,0,366,378,NA,150,129,44,4,6,0,15,14,3,1,0,0,14,623,1,150,147,54
9,24,609,2,C,0,1,1,1,211,552,NA,NA,7,1,405,412,NA,75,70,136,5,17,5,12,30,41,13,0,0,3,538,NA,75,105,212
17,1,200,1,C,0,1,1,6,46,545,2,2,9,0,328,337,NA,82,78,94,4,11,8,6,23,16,4,2,0,7,531,2,82,105,135
21,12,1507,1,B,0,1,1,1,248,550,NA,NA,6,0,402,408,NA,136,50,99,2,17,18,12,21,38,5,3,1,115,536,NA,136,73,181
