clave,turno,tipo,mun,esp_3,esp_6
09PPR1539G,MATUTINO,PARTICULAR,23,661.61,721.15
09PPR1540W,MATUTINO,PARTICULAR,3,652.03,626.21
09PPR1542U,MATUTINO,PARTICULAR,27,654.53,632.83
09PPR1543T,MATUTINO,PARTICULAR,18,594.52,632
09PPR1546Q,MATUTINO,PARTICULAR,23,668.11,611.75
09PPR1547P,MATUTINO,PARTICULAR,23,740.52,670.24
09PPR1548O,MATUTINO,PARTICULAR,25,649.12,593.16
09PPR1550C,MATUTINO,PARTICULAR,28,638.17,601.28
09PPR1554Z,MATUTINO,PARTICULAR,13,524.8,621.64
09PPR1555Y,MATUTINO,PARTICULAR,13,601.68,599.94
09PPR1557W,MATUTINO,PARTICULAR,16,608.71,634.42
09PPR1558V,MATUTINO,PARTICULAR,28,553.52,644.58
09PPR1560J,MATUTINO,PARTICULAR,21,534.74,613.7
09PPR1561I,MATUTINO,PARTICULAR,15,662.77,636.28
09PPR1562H,MATUTINO,PARTICULAR,24,518.2,654.31
09PPR1563G,MATUTINO,PARTICULAR,3,574.85,597.88
09PPR1566D,MATUTINO,PARTICULAR,13,556.27,630.7
09PPR1568B,MATUTINO,PARTICULAR,24,630.02,608.34
09PPR1569A,MATUTINO,PARTICULAR,22,680.27,641.22
09PPR1571P,MATUTINO,PARTICULAR,23,674.67,662.09
09PPR1572O,MATUTINO,PARTICULAR,13,580.56,599.16
09PPR1573N,MATUTINO,PARTICULAR,18,646.96,669.92
09PPR1575L,MATUTINO,PARTICULAR,3,795.12,758.63
09PPR1576K,MATUTINO,PARTICULAR,16,797.53,548.56
09PPR1577J,MATUTINO,PARTICULAR,24,648.48,553.58
09PPR1579H,MATUTINO,PARTICULAR,18,719.52,689.81
09PPR1582V,MATUTINO,PARTICULAR,18,603.64,621.24
09PPR1583U,MATUTINO,PARTICULAR,3,613.08,649.64
09PPR1584T,MATUTINO,PARTICULAR,3,589.07,592.6
09PPR1585S,MATUTINO,PARTICULAR,3,467.88,472
09PPR1587Q,MATUTINO,PARTICULAR,21,686,641.02
09PPR1588P,MATUTINO,PARTICULAR,25,656.96,680.78
09PPR1590D,MATUTINO,PARTICULAR,24,564.57,618.93
09PPR1591C,MATUTINO,PARTICULAR,23,654.84,685.41
09PPR1593A,MATUTINO,PARTICULAR,24,745.84,614.07
09PPR1594Z,MATUTINO,PARTICULAR,22,586.44,584.37
09PPR1595Z,MATUTINO,PARTICULAR,18,567.62,637.55
09PPR1597X,MATUTINO,PARTICULAR,21,667.63,590.84
09PPR1598W,MATUTINO,PARTICULAR,18,630.53,579.48
09PPR1599U,MATUTINO,PARTICULAR,21,661.95,517.75
09PPR1600U,MATUTINO,PARTICULAR,23,600.92,531.34
09PPR1601T,MATUTINO,PARTICULAR,23,634.58,642.04
09PPR1602S,MATUTINO,PARTICULAR,24,701.9,670.75
09PPR1603R,MATUTINO,PARTICULAR,22,586.63,611.63
09PPR1604Q,MATUTINO,PARTICULAR,22,612.1,674.15
09PPR1605P,MATUTINO,PARTICULAR,28,637.92,586.58
09PPR1606O,MATUTINO,PARTICULAR,3,610.83,594.83
09PPR1607N,MATUTINO,PARTICULAR,26,624.44,523.1
09PPR1609L,MATUTINO,PARTICULAR,16,578.71,591.68
09PPR1610A,MATUTINO,PARTICULAR,16,688.24,604.41
09PPR1611Z,MATUTINO,PARTICULAR,21,630.19,604.16
09PPR1612Z,MATUTINO,PARTICULAR,25,601.49,557.16
09PPR1614X,MATUTINO,PARTICULAR,25,565.13,501.56
09PPR1615W,MATUTINO,PARTICULAR,18,656.83,652.82
09PPR1616V,MATUTINO,PARTICULAR,18,612.5,565
09PPR1617U,MATUTINO,PARTICULAR,28,679.57,616.39
09PPR1618T,MATUTINO,PARTICULAR,3,693.55,625.39
09PPR1619S,MATUTINO,PARTICULAR,17,551.56,696.13
09PPR1620H,MATUTINO,PARTICULAR,25,739.54,696.3
09PPR1622F,MATUTINO,PARTICULAR,15,607.12,547.3
09PPR1623E,MATUTINO,PARTICULAR,25,617.17,534.51
09PPR1625C,MATUTINO,PARTICULAR,18,606.36,602.57
09PPR1626B,MATUTINO,PARTICULAR,25,639.55,496.55
09PPR1627A,MATUTINO,PARTICULAR,3,706.52,649.14
09PPR1628Z,MATUTINO,PARTICULAR,15,658.35,627.98
09PPR1630O,MATUTINO,PARTICULAR,18,700.97,611.75
09PPR1631N,MATUTINO,PARTICULAR,19,600.37,572.82
09PPR1634K,MATUTINO,PARTICULAR,19,551.95,621.83
09PPR1635J,MATUTINO,PARTICULAR,22,615.76,619.9
09PPR1636I,MATUTINO,PARTICULAR,24,588.58,629.47
09PPR1638G,MATUTINO,PARTICULAR,24,731.06,675.67
09PPR1639F,MATUTINO,PARTICULAR,15,605.25,618.85
09PPR1640V,MATUTINO,PARTICULAR,18,574.55,583.48
09PPR1641U,MATUTINO,PARTICULAR,16,743.85,716.36
09PPR1642T,MATUTINO,PARTICULAR,13,529.41,601.09
09PPR1643S,MATUTINO,PARTICULAR,28,591.43,539.84
09PPR1644R,MATUTINO,PARTICULAR,21,636.63,643.59
09PPR1645Q,MATUTINO,PARTICULAR,15,620,559.4
09PPR1647O,MATUTINO,PARTICULAR,21,614.05,596.64
09PPR1648N,MATUTINO,PARTICULAR,23,666.09,656.94
09PPR1650B,MATUTINO,PARTICULAR,25,660.3,641.65
09PPR1652Z,MATUTINO,PARTICULAR,21,614.44,654.5
09PPR1653Z,MATUTINO,PARTICULAR,19,645.76,616.02
09PPR1654Y,MATUTINO,PARTICULAR,24,579.81,589.82
09PPR1655X,MATUTINO,PARTICULAR,28,582.43,670.11
09PPR1657V,MATUTINO,PARTICULAR,16,664.65,670.69
09PPR1658U,MATUTINO,PARTICULAR,25,726.98,675.17
09PPR1659T,MATUTINO,PARTICULAR,18,627.76,626.43
09PPR1662G,MATUTINO,PARTICULAR,3,671.41,502.36
09PPR1664E,MATUTINO,PARTICULAR,18,641.91,598.35
09PPR1665D,MATUTINO,PARTICULAR,23,649.04,664.12
09PPR1669Z,MATUTINO,PARTICULAR,18,616.85,706.99
09PPR1671O,MATUTINO,PARTICULAR,3,653.79,687.49
09PPR1672N,MATUTINO,PARTICULAR,27,575.7,665.67
09PPR1673M,MATUTINO,PARTICULAR,27,606.76,629.43
09PPR1674L,MATUTINO,PARTICULAR,17,634.45,622.88
09PPR1675K,MATUTINO,PARTICULAR,16,631.47,609.59
09PPR1676J,MATUTINO,PARTICULAR,15,708.07,718.3
09PPR1678H,MATUTINO,PARTICULAR,17,663.94,654.13
09PPR1680W,MATUTINO,PARTICULAR,23,678.7,633.08
09PPR1682U,MATUTINO,PARTICULAR,25,669.22,631.68
09PPR1684S,MATUTINO,PARTICULAR,21,812.2,595.27
09PPR1685R,MATUTINO,PARTICULAR,18,665.92,640.33
09PPR1689N,MATUTINO,PARTICULAR,13,649.87,598.6
09PPR1690C,MATUTINO,PARTICULAR,28,726.27,568
09PPR1691B,MATUTINO,PARTICULAR,16,639.99,586.78
09PPR1694Z,MATUTINO,PARTICULAR,3,692.85,711.38
09PPR1695Y,MATUTINO,PARTICULAR,22,610.6,551.24
09PPR1697W,MATUTINO,PARTICULAR,23,574.7,638.39
09PPR1698V,MATUTINO,PARTICULAR,28,611.18,628.19
09PPR1699U,MATUTINO,PARTICULAR,3,685.04,636.95
09PPR1704P,MATUTINO,PARTICULAR,19,625.72,544.7
09PPR1705O,MATUTINO,PARTICULAR,26,640.18,695.76
09PPR1707M,MATUTINO,PARTICULAR,23,567.5,666.76
09PPR1708L,MATUTINO,PARTICULAR,16,596.61,650.02
09PPR1709K,MATUTINO,PARTICULAR,21,646.09,611.71
09PPR1710Z,MATUTINO,PARTICULAR,18,704.87,633.41
09PPR1711Z,MATUTINO,PARTICULAR,18,634.34,537.75
09PPR1712Y,MATUTINO,PARTICULAR,18,680.7,642.87
09PPR1714W,MATUTINO,PARTICULAR,16,571.32,598.8
09PPR1717T,MATUTINO,PARTICULAR,23,664.32,641.64
09PPR1718S,MATUTINO,PARTICULAR,13,534.88,596.69
09PPR1722E,VESPERTINO,PARTICULAR,26,563.98,684.73
09PPR1724C,MATUTINO,PARTICULAR,15,634.21,526.5
09PPR1725B,MATUTINO,PARTICULAR,20,637.27,687.35
09PPR1727Z,VESPERTINO,PARTICULAR,17,799.2,715.55
09PPR1728Z,MATUTINO,PARTICULAR,24,699.75,631.41
09PPR1731M,MATUTINO,PARTICULAR,19,566.43,519.12
09PPR1732L,MATUTINO,PARTICULAR,25,627.59,650.1
09PPR1734J,MATUTINO,PARTICULAR,18,606.82,586.91
09PPR1736H,MATUTINO,PARTICULAR,16,685.95,667.65
09PPR1737G,MATUTINO,PARTICULAR,25,588.28,672.24
09PPR1738F,MATUTINO,PARTICULAR,27,683.29,688.66
09PPR1740U,MATUTINO,PARTICULAR,24,806.6,766.05
09PPR1741T,MATUTINO,PARTICULAR,17,635.62,608.51
09PPR1743R,MATUTINO,PARTICULAR,18,755.79,683.98
09PPR1747N,MATUTINO,PARTICULAR,15,693.26,657.95
09PPR1748M,MATUTINO,PARTICULAR,23,605,589.7
09PPR1749L,MATUTINO,PARTICULAR,23,565.94,552.39
09PPR1750A,MATUTINO,PARTICULAR,18,596.94,610.53
09PPR1751Z,MATUTINO,PARTICULAR,18,624.73,641.22
09PPR1757U,MATUTINO,PARTICULAR,3,740.08,485.87
09PPR1762F,MATUTINO,PARTICULAR,18,609.3,619.4
09PPR1769Z,MATUTINO,PARTICULAR,19,777.61,680.59
09PPR1770O,MATUTINO,PARTICULAR,16,485.14,611.06
09PPR1773L,MATUTINO,PARTICULAR,22,553.58,585.24
09PPR1775J,MATUTINO,PARTICULAR,23,574.43,589.35
